Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL,source_file
Gainup Technotek Limited,Short Term Bank Facilities,IVR A3 (Upgraded ),Nil,Rs. 6.06 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/pr-gainup-technotek-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Kamal Finserve Private Limited,Proposed Long Term Facilities,IVR BB- (Assigned),Stable,Rs. 40.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Kamal-Finserve-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Khetan Corru Case Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 29.56 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Khetan-Corru-Case-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Mahamaya Steel Industries Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 57.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Mahamaya-Steel-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Milestone Gears Private Limited,Long-Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 342.20 Cr. (Enhanced from Rs.340.66 crore),"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Milestone-Gears-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Milestone Gears Private Limited,Short-Term Bank Facility,IVR A2 (Reaffirmed),Nil,Rs. 10.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Milestone-Gears-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
NHC Foods Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 42.20 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-NHC-Foods-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Vikas Sansthan Company,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 297.61 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-RVSC-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Vikas Sansthan Company,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 3.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-RVSC-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Rana Milk Foods Private Limited,Long Term Bank Facilities,IVR D (Reaffirmed),Nil,Rs. 25.01 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Rana-Milk-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Rana Milk Foods Private Limited,Long Term/Short Term Bank Facilities,IVR D / IVR D (Reaffirmed),Nil,Rs. 0.07 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Rana-Milk-8oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Seacoast Shipping Services Limited,Long Term Fund Based Facility - Cash Credit,IVR D (Revised),Nil,Rs. 14.50 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/pr-seacoast-shipping-08oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
ABC Sites Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 42.47 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-ABC-Sites-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Ambuja Neotia Teesta Development Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 200.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Ambuja Neotia Teesta Development Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 1.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Ambuja Neotia Teesta Development Private Limited,Long/ Short Term Bank Facilities,IVR A-/ IVR A2+ (Reaffirmed),Stable/-,Rs. 7.51 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Autolite India Limited,Long Term Bank Facilities,IVR B- (INC) (Downgraded),Negative,Rs. 9.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Autolite-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Autolite India Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 12.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Autolite-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Himalayan Foods and Derivatives Limited,Long Term Fund Based Facility - Term Loan,IVR BB (Reaffirmed),Stable,Rs. 60.40 Cr. (increased from Rs. 49.90 Cr.),"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Himalayan-Foods-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Himalayan Foods and Derivatives Limited,Long Term Fund Based Facility - Cash Credit,IVR BB (Reaffirmed),Stable,Rs. 24.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Himalayan-Foods-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Laxmiroop Private Limited,Long Term Bank Facilities,IVR D (Downgraded),Nil,Rs. 123.56 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Laxmiroop-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
MEP Longjian ACR Private Limited,Long Term Bank Facilities,IVR C+ (INC) (Downgraded),Negative,Rs. 62.43 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/PR-MEP-ACR-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
MEP Longjian ACR Private Limited,Long Term Bank Facilities - Proposed,IVR C+ (INC) (Downgraded),Negative,Rs. 407.34 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/PR-MEP-ACR-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Meraki Habitats LLP (erstwhile Shiv Sabari Developers),Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 118.52 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Meraki-Habitats-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
MMG Holdings Private Limited,Long Term Bank Facilities- Term Loan,IVR B- (INC) (Revised),Negative,Rs. 15.04 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-MMG-Holdings-7oct-24.pdf,infomerics_2024-10-01_2024-10-15.csv
Nishant Mouldings Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 122.55 Cr. (increased from Rs. 110.30 Cr.),"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Nishant-Mouldings-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Nishant Mouldings Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),Nil,Rs. 6.00 Cr. (increased from Rs. 3.00 Cr.),"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Nishant-Mouldings-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Nishant Mouldings Private Limited,Long Term/ Short Term Facilities,IVR BBB-/ IVR A3 (Reaffirmed),Stable/-,Rs. 5.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Nishant-Mouldings-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Scan Steels Limited,Long Term Bank Facilities,IVR BBB (INC) (Downgraded),Negative,Rs. 106.93 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr_ScanSteelsLimited_07oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Scan Steels Limited,Short Term Bank Facility,IVR A3+ (INC) (Downgraded),Nil,Rs. 4.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr_ScanSteelsLimited_07oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
SIBIN Learning Cart Private Limited,Long-Term Bank Facility,IVR BBB- (Reaffirmed),Stable,Rs. 35.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-SIBIN-Learning-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Tiger Logistics India Limited,Long term Bank Facilities -Cash Credit,IVR BBB+ (Reaffirmed),Stable,Rs. 28.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Tiger-Logistics-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Tiger Logistics India Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 1.60 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Tiger-Logistics-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Tiger Logistics India Limited,Long Term/Short Term (Proposed),IVR BBB+/ IVR A2 (Reaffirmed),Stable/-,Rs. 2.40 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Tiger-Logistics-7oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Eastman Exports Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 32.12 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Eastman-Exports-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Eastman Exports Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 14.71 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Eastman-Exports-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Himenviro Environmental Engineering Company Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),Negative,Rs. 58.07 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-himenviro-environmental-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Himenviro Environmental Engineering Company Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 4.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-himenviro-environmental-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Jainarain Fabtech Private Limited,Long-term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 86.99 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Jainarain-Fabtech-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Jainarain Fabtech Private Limited,Short-term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 3.19 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Jainarain-Fabtech-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Kumar Cotton Mills Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),Negative,Rs. 35.22 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Kumar-Cotton-Mills-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Kumar Cotton Mills Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 2.78 Cr. (Includes proposed limit of Rs. 0.78 Crore),"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Kumar-Cotton-Mills-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Orbit Resorts Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 196.57 Cr. (Enhanced from Rs.192.74 crore),"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Orbit-Resorts-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Palriwal Industries Private Limited,Long-Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 116.93 Cr. (Enhanced from Rs.59.53 crore),"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Palriwal-Industries-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Palriwal Industries Private Limited,Short-Term Bank Facilities,IVR A3+ (Reaffirmed),Stable,Rs. 78.00 Cr. (Enhanced from Rs.45.00 crore),"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Palriwal-Industries-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
R K Chavan Infrastructure Private Limited,Long Term Facilities,IVR BB+ (Reaffirmed and Withdrawn),Stable,Rs. 30.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-RK-Chavan-Infra-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
R K Chavan Infrastructure Private Limited,Short Term Facilities,IVR A4+ (Reaffirmed and Withdrawn),Nil,Rs. 158.18 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-RK-Chavan-Infra-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Rajya Vidyut Prasaran Nigam Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 4888.14 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Rev-Pr-Rajasthan-Rajya-Vidut-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Rajya Vidyut Prasaran Nigam Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 7.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Rev-Pr-Rajasthan-Rajya-Vidut-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Rajya Vidyut Prasaran Nigam Limited,NCD,IVR A-(CE) (Reaffirmed),Stable,Rs. 541.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Rev-Pr-Rajasthan-Rajya-Vidut-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Rajasthan Rajya Vidyut Prasaran Nigam Limited,Bonds,IVR A-(CE) (Reaffirmed),Stable,Rs. 324.81 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Rev-Pr-Rajasthan-Rajya-Vidut-4oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Sewa Singh Oberoi and Company,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),Negative,Rs. 2.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Sewa-Singh-Oberoi-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Sewa Singh Oberoi and Company,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 21.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Sewa-Singh-Oberoi-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Shrivallabh Pittie Industries Limited,Long Term Fund based facility- CC/WCDL/SODH,IVR D (INC) (Reaffirmed),Nil,Rs. 127.50 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Shrivallabh-Pittie-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Shrivallabh Pittie Industries Limited,Long Term Fund based facility- Term Loan,IVR D (INC) (Reaffirmed),Nil,Rs. 186.17 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Shrivallabh-Pittie-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Uniclan Healthcare Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Rating Watch with Positive Implications,Rs. 40.40 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Uniclan-Healthcare-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Uniclan Healthcare Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Rating Watch with Positive Implications,Rs. 1.00 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-Uniclan-Healthcare-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
United Facilities and Logistics Private Limited,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),Negative,Rs. 3.50 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-United-Facilities-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
United Facilities and Logistics Private Limited,Long Term/Short Term Bank Facilities,IVR B+/IVR A4; (INC) (Downgraded),Negative/-,Rs. 10.50 Cr.,"Oct 04, 2024",https://www.infomerics.com/admin/uploads/Pr-United-Facilities-4oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long-Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 10.24 Cr. (enhanced from Rs. 7.96 Cr.),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Logan-Minerals-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Short-Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 76.14 Cr. (enhanced from Rs. 22.60 Cr.),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Logan-Minerals-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Aavri Overseas Private Limited (erstwhile Logan Minerals Private Limited),Long-Term/ Short-Term Bank Facilities,IVR BBB/ IVR A3+ (Reaffirmed),Stable/-,Rs. 20.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Logan-Minerals-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Apical Exim Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Apical-Exim-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Apical Exim Private Limited,Short Term Bank Facilities,Withdrawn,Nil,-,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Apical-Exim-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Apical Exim Private Limited,Long Term/Short Term Bank Facilities,Withdrawn,Nil,-,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Apical-Exim-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Positive,Rs. 150.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Proposed Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Positive,Rs. 150.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Long Term Bank Facilities - Term Loans,IVR AA (Reaffirmed),Positive,Rs. 7579.18 Cr. (Increased from Rs. 6946.76 Cr.),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Long term Bank Facilities - Proposed Term Loan,IVR AA (Reaffirmed),Positive,Rs. 10.82 Cr. (decreased from Rs. 643.24 crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Long Term Bank Facilities - Cash Credit,IVR AA (Reaffirmed),Positive,Rs. 505.00 Cr. (Increased from Rs. 105.00 Crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Capri Global Capital Limited,Short Term - Commercial Paper Issue,IVR A1+ (Reaffirmed),Nil,Rs. 350.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-capri-global-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Ekana Sportz City Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 302.48 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-ESCPL-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Ekana Sportz City Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 21.60 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-ESCPL-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
G Square Realtors Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 100.00 Cr. (includes proposed limit of Rs.100 Crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-GSquare-Realtors-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
KCVR Infra Projects Private Limited,Long Term facilities,IVR BBB (Upgraded),Stable,Rs. 17.00 Cr. (Enhanced from Rs.15.00 crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-KCVR-INFRA-03oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
KCVR Infra Projects Private Limited,Short Term facilities,IVR A3+ (Upgraded),Nil,Rs. 123.00 Cr. (Enhanced from Rs.115.00 crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-KCVR-INFRA-03oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Kirorimal Kashiram Marketing and Agencies Private Limited,Long Term Facilities,IVR BB (Upgraded),Stable,Rs. 63.89 Cr. (reduced from Rs. 65.17 Cr.),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr_Kirorimal_Kashiram_3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Kirorimal Kashiram Marketing and Agencies Private Limited,Short Term Facilities,IVR A4 (Reaffirmed),Nil,Rs. 60.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr_Kirorimal_Kashiram_3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Matsyodari Steel And Alloy Private Limited,Long Term Bank Facilities - Term Loans,IVR BBB- (Reaffirmed & Withdrawn),Positive,Rs. 40.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Matsyodari-Steel-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Matsyodari Steel And Alloy Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Reaffirmed & Withdrawn),Positive,Rs. 75.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Matsyodari-Steel-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Matsyodari Steel And Alloy Private Limited,Short Term Facilities - Bank Guarantee,IVR A3 (Reaffirmed & Withdrawn),Nil,Rs. 5.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Matsyodari-Steel-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Miraj Entertainment Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 70.19 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/pr-Miraj-Entertainment-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Model Fuels Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 87.96 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Model-Fuels-03oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Model Fuels Private Limited,Short Term Bank Facilities,Withdrawn,Nil,Rs. 0.00 Cr.,"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Model-Fuels-03oct2024.pdf,infomerics_2024-10-01_2024-10-15.csv
Nalanda Engicon Private Limited,Long Term Bank Facilities,IVR BBB+ (upgraded and withdrawn),Stable,Rs. 27.71 Cr. (reduced from Rs. 27.81 crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Nalanda-Engicon-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
Nalanda Engicon Private Limited,Short Term Bank Facilities,IVR A2 (upgraded and withdrawn),Nil,Rs. 172.29 Cr. (reduced from Rs. 222.19 crore),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr-Nalanda-Engicon-3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
PCI Cables Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 90.50 Cr. (enhanced from Rs. 55.00 Cr.) (including proposed limit of Rs. 5.44 Cr.),"Oct 03, 2024",https://www.infomerics.com/admin/uploads/Pr_PCI_Cables_3oct24.pdf,infomerics_2024-10-01_2024-10-15.csv
